movie_id,sentence_id,dependency_class,dependency_type,governor_id,governor_word,dependent_id,dependent_word
10000053,8,collapsed-ccprocessed,nsubj,12,takes,3,te
10000053,8,collapsed-ccprocessed,advmod,5,agrees,4,finally
10000053,8,collapsed-ccprocessed,rcmod,2,B,5,agrees
10000053,8,collapsed-ccprocessed,aux,7,buy,6,to
10000053,8,collapsed-ccprocessed,xcomp,5,agrees,7,buy
10000053,8,collapsed-ccprocessed,det,10,girl,8,the
10000053,8,collapsed-ccprocessed,amod,10,girl,9,mute
10000053,8,collapsed-ccprocessed,dobj,7,buy,10,girl
10000053,8,collapsed-ccprocessed,rcmod,2,B,12,takes
10000053,8,collapsed-ccprocessed,conj_and,5,agrees,12,takes
10000053,8,collapsed-ccprocessed,dobj,12,takes,13,her
10000053,8,collapsed-ccprocessed,prep_against,12,takes,15,her
10000053,8,collapsed-ccprocessed,det,21,wilderness,18,the
10000053,8,collapsed-ccprocessed,advmod,20,beautiful,19,breathtakingly
10000053,8,collapsed-ccprocessed,amod,21,wilderness,20,beautiful
10000053,8,collapsed-ccprocessed,prep_into,16,will,21,wilderness
10000053,8,collapsed-ccprocessed,nn,24,Columbia,23,British
10000053,8,collapsed-ccprocessed,prep_of,21,wilderness,24,Columbia
10000053,9,basic,advmod,5,starts,1,Here
10000053,9,basic,det,4,couple,2,the
10000053,9,basic,amod,4,couple,3,strange
10000053,9,basic,nsubj,5,starts,4,couple
10000053,9,basic,det,8,relationship,6,a
10000053,9,basic,amod,8,relationship,7,difficult
10000053,9,basic,dobj,5,starts,8,relationship
10000053,9,basic,partmod,8,relationship,9,characterized
10000053,9,basic,prep,9,characterized,10,by
10000053,9,basic,pobj,10,by,11,mistrust
10000053,9,basic,cc,11,mistrust,12,and
10000053,9,basic,poss,15,dislike,13,Eve
10000053,9,basic,possessive,13,Eve,14,'s
10000053,9,basic,conj,11,mistrust,15,dislike
10000053,9,collapsed,advmod,5,starts,1,Here
10000053,9,collapsed,det,4,couple,2,the
10000053,9,collapsed,amod,4,couple,3,strange
10000053,9,collapsed,nsubj,5,starts,4,couple
10000053,9,collapsed,det,8,relationship,6,a
10000053,9,collapsed,amod,8,relationship,7,difficult
10000053,9,collapsed,dobj,5,starts,8,relationship
10000053,9,collapsed,partmod,8,relationship,9,characterized
10000053,9,collapsed,agent,9,characterized,11,mistrust
10000053,9,collapsed,poss,15,dislike,13,Eve
10000053,9,collapsed,conj_and,11,mistrust,15,dislike
10000053,9,collapsed-ccprocessed,advmod,5,starts,1,Here
10000053,9,collapsed-ccprocessed,det,4,couple,2,the
10000053,9,collapsed-ccprocessed,amod,4,couple,3,strange
10000053,9,collapsed-ccprocessed,nsubj,5,starts,4,couple
10000053,9,collapsed-ccprocessed,det,8,relationship,6,a
10000053,9,collapsed-ccprocessed,amod,8,relationship,7,difficult
10000053,9,collapsed-ccprocessed,dobj,5,starts,8,relationship
10000053,9,collapsed-ccprocessed,partmod,8,relationship,9,characterized
10000053,9,collapsed-ccprocessed,agent,9,characterized,11,mistrust
10000053,9,collapsed-ccprocessed,poss,15,dislike,13,Eve
10000053,9,collapsed-ccprocessed,agent,9,characterized,15,dislike
10000053,9,collapsed-ccprocessed,conj_and,11,mistrust,15,dislike
10000053,10,basic,nsubj,3,rejects,1,Eve
10000053,10,basic,advmod,3,rejects,2,vehemently
10000053,10,basic,det,5,advances,4,the
10000053,10,basic,dobj,3,rejects,5,advances
10000053,10,basic,prep,5,advances,6,of
10000053,10,basic,det,9,trapper,7,the
10000053,10,basic,amod,9,trapper,8,gruff
10000053,10,basic,pobj,6,of,9,trapper
10000053,10,collapsed,nsubj,3,rejects,1,Eve
10000053,10,collapsed,advmod,3,rejects,2,vehemently
10000053,10,collapsed,det,5,advances,4,the
10000053,10,collapsed,dobj,3,rejects,5,advances
10000053,10,collapsed,det,9,trapper,7,the
10000053,10,collapsed,amod,9,trapper,8,gruff
10000053,10,collapsed,prep_of,5,advances,9,trapper
10000053,10,collapsed-ccprocessed,nsubj,3,rejects,1,Eve
10000053,10,collapsed-ccprocessed,advmod,3,rejects,2,vehemently
10000053,10,collapsed-ccprocessed,det,5,advances,4,the
10000053,10,collapsed-ccprocessed,dobj,3,rejects,5,advances
10000053,10,collapsed-ccprocessed,det,9,trapper,7,the
10000053,10,collapsed-ccprocessed,amod,9,trapper,8,gruff
10000053,10,collapsed-ccprocessed,prep_of,5,advances,9,trapper
10000053,11,basic,nn,3,te,1,La
10000053,11,basic,nn,3,te,2,B
10000053,11,basic,nsubj,4,takes,3,te
10000053,11,basic,dobj,4,takes,5,her
10000053,11,basic,prep,4,takes,6,for
10000053,11,basic,pobj,6,for,7,hunting
10000053,11,basic,cc,4,takes,8,and
10000053,11,basic,conj,4,takes,9,acquaints
10000053,11,basic,dobj,9,acquaints,10,her
10000053,11,basic,prep,9,acquaints,11,with
10000053,11,basic,det,13,beauty,12,the
10000053,11,basic,pobj,11,with,13,beauty
10000053,11,basic,cc,13,beauty,14,and
10000053,11,basic,det,16,dangers,15,the
10000053,11,basic,conj,13,beauty,16,dangers
10000053,11,basic,prep,16,dangers,17,of
10000053,11,basic,det,19,wilderness,18,the
10000053,11,basic,pobj,17,of,19,wilderness
10000053,11,basic,cc,4,takes,21,but
10000053,11,basic,advmod,28,fails,22,here
10000053,11,basic,advmod,25,well,24,as
10000053,11,basic,advmod,28,fails,25,well
10000053,11,basic,nsubj,28,fails,27,he
10000053,11,basic,conj,4,takes,28,fails
10000053,11,basic,aux,30,win,29,to
10000053,11,basic,xcomp,28,fails,30,win
10000053,11,basic,poss,32,trust,31,her
10000053,11,basic,dobj,30,win,32,trust
10000053,11,collapsed,nn,3,te,1,La
10000053,11,collapsed,nn,3,te,2,B
10000053,11,collapsed,nsubj,4,takes,3,te
10000053,11,collapsed,dobj,4,takes,5,her
10000053,11,collapsed,prep_for,4,takes,7,hunting
10000053,11,collapsed,conj_and,4,takes,9,acquaints
10000053,11,collapsed,dobj,9,acquaints,10,her
10000053,11,collapsed,det,13,beauty,12,the
10000053,11,collapsed,prep_with,9,acquaints,13,beauty
10000053,11,collapsed,det,16,dangers,15,the
10000053,11,collapsed,conj_and,13,beauty,16,dangers
10000053,11,collapsed,det,19,wilderness,18,the
10000053,11,collapsed,prep_of,16,dangers,19,wilderness
10000053,11,collapsed,advmod,28,fails,22,here
10000053,11,collapsed,advmod,25,well,24,as
10000053,11,collapsed,advmod,28,fails,25,well
10000053,11,collapsed,nsubj,28,fails,27,he
10000053,11,collapsed,conj_but,4,takes,28,fails
10000053,11,collapsed,aux,30,win,29,to
10000053,11,collapsed,xcomp,28,fails,30,win
10000053,11,collapsed,poss,32,trust,31,her
10000053,11,collapsed,dobj,30,win,32,trust
10000053,11,collapsed-ccprocessed,nn,3,te,1,La
10000053,11,collapsed-ccprocessed,nn,3,te,2,B
10000053,11,collapsed-ccprocessed,nsubj,4,takes,3,te
10000053,11,collapsed-ccprocessed,nsubj,9,acquaints,3,te
10000053,11,collapsed-ccprocessed,dobj,4,takes,5,her
10000053,11,collapsed-ccprocessed,prep_for,4,takes,7,hunting
10000053,11,collapsed-ccprocessed,conj_and,4,takes,9,acquaints
10000053,11,collapsed-ccprocessed,dobj,9,acquaints,10,her
10000053,11,collapsed-ccprocessed,det,13,beauty,12,the
10000053,11,collapsed-ccprocessed,prep_with,9,acquaints,13,beauty
10000053,11,collapsed-ccprocessed,det,16,dangers,15,the
10000053,11,collapsed-ccprocessed,prep_with,9,acquaints,16,dangers
10000053,11,collapsed-ccprocessed,conj_and,13,beauty,16,dangers
10000053,11,collapsed-ccprocessed,det,19,wilderness,18,the
10000053,11,collapsed-ccprocessed,prep_of,16,dangers,19,wilderness
10000053,11,collapsed-ccprocessed,advmod,28,fails,22,here
10000053,11,collapsed-ccprocessed,advmod,25,well,24,as
10000053,11,collapsed-ccprocessed,advmod,28,fails,25,well
10000053,11,collapsed-ccprocessed,nsubj,28,fails,27,he
10000053,11,collapsed-ccprocessed,conj_but,4,takes,28,fails
10000053,11,collapsed-ccprocessed,aux,30,win,29,to
10000053,11,collapsed-ccprocessed,xcomp,28,fails,30,win
10000053,11,collapsed-ccprocessed,poss,32,trust,31,her
10000053,11,collapsed-ccprocessed,dobj,30,win,32,trust
10000053,12,basic,det,3,trapper,1,The
10000053,12,basic,amod,3,trapper,2,lonely
10000053,12,basic,nsubj,5,spends,3,trapper
10000053,12,basic,advmod,5,spends,4,still
10000053,12,basic,det,7,nights,6,the
10000053,12,basic,tmod,5,spends,7,nights
10000053,12,basic,advmod,5,spends,8,alone
10000053,12,basic,prep,5,spends,9,in
10000053,12,basic,poss,11,bed,10,his
10000053,12,basic,pobj,9,in,11,bed
10000053,12,collapsed,det,3,trapper,1,The
10000053,12,collapsed,amod,3,trapper,2,lonely
10000053,12,collapsed,nsubj,5,spends,3,trapper
10000053,12,collapsed,advmod,5,spends,4,still
10000053,12,collapsed,det,7,nights,6,the
10000053,12,collapsed,tmod,5,spends,7,nights
10000053,12,collapsed,advmod,5,spends,8,alone
10000053,12,collapsed,poss,11,bed,10,his
10000053,12,collapsed,prep_in,5,spends,11,bed
10000053,12,collapsed-ccprocessed,det,3,trapper,1,The
10000053,12,collapsed-ccprocessed,amod,3,trapper,2,lonely
10000053,12,collapsed-ccprocessed,nsubj,5,spends,3,trapper
10000053,12,collapsed-ccprocessed,advmod,5,spends,4,still
10000053,12,collapsed-ccprocessed,det,7,nights,6,the
10000053,12,collapsed-ccprocessed,tmod,5,spends,7,nights
10000053,12,collapsed-ccprocessed,advmod,5,spends,8,alone
10000053,12,collapsed-ccprocessed,poss,11,bed,10,his
10000053,12,collapsed-ccprocessed,prep_in,5,spends,11,bed
10000053,13,basic,num,2,day,1,One
10000053,13,basic,tmod,16,threatened,2,day
10000053,13,basic,prep,16,threatened,4,on
10000053,13,basic,pcomp,4,on,5,checking
10000053,13,basic,poss,7,traps,6,his
10000053,13,basic,dobj,5,checking,7,traps
10000053,13,basic,prep,5,checking,8,for
10000053,13,basic,amod,10,animals,9,caught
10000053,13,basic,pobj,8,for,10,animals
10000053,13,basic,nn,14,te,12,La
10000053,13,basic,nn,14,te,13,B
10000053,13,basic,nsubjpass,16,threatened,14,te
10000053,13,basic,auxpass,16,threatened,15,is
10000053,13,basic,prep,16,threatened,17,by
10000053,13,basic,det,20,lion,18,a
10000053,13,basic,nn,20,lion,19,mountain
10000053,13,basic,pobj,17,by,20,lion
10000053,13,collapsed,num,2,day,1,One
10000053,13,collapsed,tmod,16,threatened,2,day
10000053,13,collapsed,prepc_on,16,threatened,5,checking
10000053,13,collapsed,poss,7,traps,6,his
10000053,13,collapsed,dobj,5,checking,7,traps
10000053,13,collapsed,amod,10,animals,9,caught
10000053,13,collapsed,prep_for,5,checking,10,animals
10000053,13,collapsed,nn,14,te,12,La
10000053,13,collapsed,nn,14,te,13,B
10000053,13,collapsed,nsubjpass,16,threatened,14,te
10000053,13,collapsed,auxpass,16,threatened,15,is
10000053,13,collapsed,det,20,lion,18,a
10000053,13,collapsed,nn,20,lion,19,mountain
10000053,13,collapsed,agent,16,threatened,20,lion
10000053,13,collapsed-ccprocessed,num,2,day,1,One
10000053,13,collapsed-ccprocessed,tmod,16,threatened,2,day
10000053,13,collapsed-ccprocessed,prepc_on,16,threatened,5,checking
10000053,13,collapsed-ccprocessed,poss,7,traps,6,his
10000053,13,collapsed-ccprocessed,dobj,5,checking,7,traps
10000053,13,collapsed-ccprocessed,amod,10,animals,9,caught
10000053,13,collapsed-ccprocessed,prep_for,5,checking,10,animals
10000053,13,collapsed-ccprocessed,nn,14,te,12,La
10000053,13,collapsed-ccprocessed,nn,14,te,13,B
10000053,13,collapsed-ccprocessed,nsubjpass,16,threatened,14,te
10000053,13,collapsed-ccprocessed,auxpass,16,threatened,15,is
10000053,13,collapsed-ccprocessed,det,20,lion,18,a
10000053,13,collapsed-ccprocessed,nn,20,lion,19,mountain
10000053,13,collapsed-ccprocessed,agent,16,threatened,20,lion
10000053,14,basic,nsubj,3,shoots,1,He
10000053,14,basic,advmod,3,shoots,2,successfully
10000053,14,basic,det,5,cat,4,the
10000053,14,basic,dobj,3,shoots,5,cat
10000053,14,basic,cc,3,shoots,6,but
10000053,14,basic,advmod,8,gets,7,inadvertently
10000053,14,basic,conj,3,shoots,8,gets
10000053,14,basic,poss,10,foot,9,his
10000053,14,basic,dobj,8,gets,10,foot
10000053,14,basic,prep,8,gets,11,into
10000053,14,basic,poss,15,trap,12,his
10000053,14,basic,amod,15,trap,13,own
10000053,14,basic,nn,15,trap,14,bear
10000053,14,basic,pobj,11,into,15,trap
10000053,14,collapsed,nsubj,3,shoots,1,He
10000053,14,collapsed,advmod,3,shoots,2,successfully
10000053,14,collapsed,det,5,cat,4,the
10000053,14,collapsed,dobj,3,shoots,5,cat
10000053,14,collapsed,advmod,8,gets,7,inadvertently
10000053,14,collapsed,conj_but,3,shoots,8,gets
10000053,14,collapsed,poss,10,foot,9,his
10000053,14,collapsed,dobj,8,gets,10,foot
10000053,14,collapsed,poss,15,trap,12,his
10000053,14,collapsed,amod,15,trap,13,own
10000053,14,collapsed,nn,15,trap,14,bear
10000053,14,collapsed,prep_into,8,gets,15,trap
10000053,14,collapsed-ccprocessed,nsubj,3,shoots,1,He
10000053,14,collapsed-ccprocessed,nsubj,8,gets,1,He
10000053,14,collapsed-ccprocessed,advmod,3,shoots,2,successfully
10000053,14,collapsed-ccprocessed,det,5,cat,4,the
10000053,14,collapsed-ccprocessed,dobj,3,shoots,5,cat
10000053,14,collapsed-ccprocessed,advmod,8,gets,7,inadvertently
10000053,14,collapsed-ccprocessed,conj_but,3,shoots,8,gets
10000053,14,collapsed-ccprocessed,poss,10,foot,9,his
10000053,14,collapsed-ccprocessed,dobj,8,gets,10,foot
10000053,14,collapsed-ccprocessed,poss,15,trap,12,his
10000053,14,collapsed-ccprocessed,amod,15,trap,13,own
10000053,14,collapsed-ccprocessed,nn,15,trap,14,bear
10000053,14,collapsed-ccprocessed,prep_into,8,gets,15,trap
10000053,15,basic,advmod,2,injured,1,Badly
10000053,15,basic,dep,5,tries,2,injured
10000053,15,basic,nsubj,5,tries,4,he
10000053,15,basic,aux,7,drag,6,to
10000053,15,basic,xcomp,5,tries,7,drag
10000053,15,basic,dobj,7,drag,8,himself
10000053,15,basic,prt,7,drag,9,back
10000053,15,basic,prep,7,drag,10,to
10000053,15,basic,poss,12,hut,11,his
10000053,15,basic,pobj,10,to,12,hut
10000053,15,basic,partmod,12,hut,14,hunted
10000053,15,basic,prep,14,hunted,15,by
10000053,15,basic,amod,17,wolves,16,famished
10000053,15,basic,pobj,15,by,17,wolves
10000053,15,collapsed,advmod,2,injured,1,Badly
10000053,15,collapsed,dep,5,tries,2,injured
10000053,15,collapsed,nsubj,5,tries,4,he
10000053,15,collapsed,aux,7,drag,6,to
10000053,15,collapsed,xcomp,5,tries,7,drag
10000053,15,collapsed,dobj,7,drag,8,himself
10000053,15,collapsed,prt,7,drag,9,back
10000053,15,collapsed,poss,12,hut,11,his
10000053,15,collapsed,prep_to,7,drag,12,hut
10000053,15,collapsed,partmod,12,hut,14,hunted
10000053,15,collapsed,amod,17,wolves,16,famished
10000053,15,collapsed,agent,14,hunted,17,wolves
10000053,15,collapsed-ccprocessed,advmod,2,injured,1,Badly
10000053,15,collapsed-ccprocessed,dep,5,tries,2,injured
10000053,15,collapsed-ccprocessed,nsubj,5,tries,4,he
10000053,15,collapsed-ccprocessed,aux,7,drag,6,to
10000053,15,collapsed-ccprocessed,xcomp,5,tries,7,drag
10000053,15,collapsed-ccprocessed,dobj,7,drag,8,himself
10000053,15,collapsed-ccprocessed,prt,7,drag,9,back
10000053,15,collapsed-ccprocessed,poss,12,hut,11,his
10000053,15,collapsed-ccprocessed,prep_to,7,drag,12,hut
10000053,15,collapsed-ccprocessed,partmod,12,hut,14,hunted
10000053,15,collapsed-ccprocessed,amod,17,wolves,16,famished
10000053,15,collapsed-ccprocessed,agent,14,hunted,17,wolves
10000053,16,basic,advmod,5,waiting,1,Meanwhile
10000053,16,basic,nsubj,5,waiting,3,Eve
10000053,16,basic,aux,5,waiting,4,is
10000053,16,basic,prep,5,waiting,6,at
10000053,16,basic,det,8,cabin,7,the
10000053,16,basic,pobj,6,at,8,cabin
10000053,16,basic,cc,5,waiting,9,and
10000053,16,basic,conj,5,waiting,10,hears
10000053,16,basic,det,13,howling,11,the
10000053,16,basic,amod,13,howling,12,distant
10000053,16,basic,dobj,10,hears,13,howling
10000053,16,basic,prep,13,howling,14,of
10000053,16,basic,det,16,wolves,15,the
10000053,16,basic,pobj,14,of,16,wolves
10000053,16,basic,xcomp,10,hears,17,approaching
10000053,16,basic,det,19,hut,18,the
10000053,16,basic,dobj,17,approaching,19,hut
10000053,16,collapsed,advmod,5,waiting,1,Meanwhile
10000053,16,collapsed,nsubj,5,waiting,3,Eve
10000053,16,collapsed,aux,5,waiting,4,is
10000053,16,collapsed,det,8,cabin,7,the
10000053,16,collapsed,prep_at,5,waiting,8,cabin
10000053,16,collapsed,conj_and,5,waiting,10,hears
10000053,16,collapsed,det,13,howling,11,the
10000053,16,collapsed,amod,13,howling,12,distant
10000053,16,collapsed,dobj,10,hears,13,howling
10000053,16,collapsed,det,16,wolves,15,the
10000053,16,collapsed,prep_of,13,howling,16,wolves
10000053,16,collapsed,xcomp,10,hears,17,approaching
10000053,16,collapsed,det,19,hut,18,the
10000053,16,collapsed,dobj,17,approaching,19,hut
10000053,16,collapsed-ccprocessed,advmod,5,waiting,1,Meanwhile
10000053,16,collapsed-ccprocessed,nsubj,5,waiting,3,Eve
10000053,16,collapsed-ccprocessed,nsubj,10,hears,3,Eve
10000053,16,collapsed-ccprocessed,aux,5,waiting,4,is
10000053,16,collapsed-ccprocessed,det,8,cabin,7,the
10000053,16,collapsed-ccprocessed,prep_at,5,waiting,8,cabin
10000053,16,collapsed-ccprocessed,conj_and,5,waiting,10,hears
10000053,16,collapsed-ccprocessed,det,13,howling,11,the
10000053,16,collapsed-ccprocessed,amod,13,howling,12,distant
10000053,16,collapsed-ccprocessed,dobj,10,hears,13,howling
10000053,16,collapsed-ccprocessed,det,16,wolves,15,the
10000053,16,collapsed-ccprocessed,prep_of,13,howling,16,wolves
10000053,16,collapsed-ccprocessed,xcomp,10,hears,17,approaching
10000053,16,collapsed-ccprocessed,det,19,hut,18,the
10000053,16,collapsed-ccprocessed,dobj,17,approaching,19,hut
10000053,17,basic,prep,1,Equipped,2,with
10000053,17,basic,det,4,gun,3,a
10000053,17,basic,pobj,2,with,4,gun
10000053,17,basic,nsubj,6,sets,5,she
10000053,17,basic,ccomp,1,Equipped,6,sets
10000053,17,basic,prt,6,sets,7,out
10000053,17,basic,prep,6,sets,8,in
10000053,17,basic,pobj,8,in,9,search
10000053,17,basic,prep,9,search,10,for
10000053,17,basic,nn,13,te,11,La
10000053,17,basic,nn,13,te,12,B
10000053,17,basic,pobj,10,for,13,te
10000053,17,basic,cc,1,Equipped,15,and
10000053,17,basic,advmod,20,rid,16,together
10000053,17,basic,nsubj,20,rid,17,they
10000053,17,basic,aux,20,rid,18,can
10000053,17,basic,dep,20,rid,19,get
10000053,17,basic,conj,1,Equipped,20,rid
10000053,17,basic,prep,20,rid,21,of
10000053,17,basic,det,24,pack,22,the
10000053,17,basic,nn,24,pack,23,wolf
10000053,17,basic,pobj,21,of,24,pack
10000053,17,collapsed,det,4,gun,3,a
10000053,17,collapsed,prep_with,1,Equipped,4,gun
10000053,17,collapsed,nsubj,6,sets,5,she
10000053,17,collapsed,ccomp,1,Equipped,6,sets
10000053,17,collapsed,prt,6,sets,7,out
10000053,17,collapsed,prep_in,6,sets,9,search
10000053,17,collapsed,nn,13,te,11,La
10000053,17,collapsed,nn,13,te,12,B
10000053,17,collapsed,prep_for,9,search,13,te
10000053,17,collapsed,advmod,20,rid,16,together
10000053,17,collapsed,nsubj,20,rid,17,they
10000053,17,collapsed,aux,20,rid,18,can
10000053,17,collapsed,dep,20,rid,19,get
10000053,17,collapsed,conj_and,1,Equipped,20,rid
10000053,17,collapsed,det,24,pack,22,the
10000053,17,collapsed,nn,24,pack,23,wolf
10000053,17,collapsed,prep_of,20,rid,24,pack
10000053,17,collapsed-ccprocessed,det,4,gun,3,a
10000053,17,collapsed-ccprocessed,prep_with,1,Equipped,4,gun
10000053,17,collapsed-ccprocessed,nsubj,6,sets,5,she
10000053,17,collapsed-ccprocessed,ccomp,1,Equipped,6,sets
10000053,17,collapsed-ccprocessed,prt,6,sets,7,out
10000053,17,collapsed-ccprocessed,prep_in,6,sets,9,search
10000053,17,collapsed-ccprocessed,nn,13,te,11,La
10000053,17,collapsed-ccprocessed,nn,13,te,12,B
10000053,17,collapsed-ccprocessed,prep_for,9,search,13,te
10000053,17,collapsed-ccprocessed,advmod,20,rid,16,together
10000053,17,collapsed-ccprocessed,nsubj,20,rid,17,they
10000053,17,collapsed-ccprocessed,aux,20,rid,18,can
10000053,17,collapsed-ccprocessed,dep,20,rid,19,get
10000053,17,collapsed-ccprocessed,conj_and,1,Equipped,20,rid
10000053,17,collapsed-ccprocessed,det,24,pack,22,the
10000053,17,collapsed-ccprocessed,nn,24,pack,23,wolf
10000053,17,collapsed-ccprocessed,prep_of,20,rid,24,pack
10000053,18,basic,nn,3,te,1,La
10000053,18,basic,nn,3,te,2,B
10000053,18,basic,poss,5,foot,3,te
10000053,18,basic,possessive,3,te,4,'s
10000053,18,basic,nsubjpass,7,broken,5,foot
10000053,18,basic,auxpass,7,broken,6,is
10000053,18,basic,dep,7,broken,9,so
10000053,18,basic,nsubj,11,asks,10,he
10000053,18,basic,ccomp,7,broken,11,asks
10000053,18,basic,nsubj,14,bring,12,Eve
10000053,18,basic,aux,14,bring,13,to
10000053,18,basic,xcomp,11,asks,14,bring
10000053,18,basic,det,17,man,15,the
10000053,18,basic,nn,17,man,16,medicine
10000053,18,basic,dobj,14,bring,17,man
10000053,18,basic,prep,14,bring,18,from
10000053,18,basic,det,22,village,19,the
10000053,18,basic,amod,22,village,20,next
10000053,18,basic,amod,22,village,21,Indian
10000053,18,basic,pobj,18,from,22,village
10000053,18,basic,det,27,trip,24,a
10000053,18,basic,num,27,trip,25,two
10000053,18,basic,nn,27,trip,26,days
10000053,18,basic,appos,22,village,27,trip
10000053,18,basic,advmod,14,bring,28,away
10000053,18,collapsed,nn,3,te,1,La
10000053,18,collapsed,nn,3,te,2,B
10000053,18,collapsed,poss,5,foot,3,te
10000053,18,collapsed,nsubjpass,7,broken,5,foot
10000053,18,collapsed,auxpass,7,broken,6,is
10000053,18,collapsed,dep,7,broken,9,so
10000053,18,collapsed,nsubj,11,asks,10,he
10000053,18,collapsed,ccomp,7,broken,11,asks
10000053,18,collapsed,nsubj,14,bring,12,Eve
10000053,18,collapsed,aux,14,bring,13,to
10000053,18,collapsed,xcomp,11,asks,14,bring
10000053,18,collapsed,det,17,man,15,the
10000053,18,collapsed,nn,17,man,16,medicine
10000053,18,collapsed,dobj,14,bring,17,man
10000053,18,collapsed,det,22,village,19,the
10000053,18,collapsed,amod,22,village,20,next
10000053,18,collapsed,amod,22,village,21,Indian
10000053,18,collapsed,prep_from,14,bring,22,village
10000053,18,collapsed,det,27,trip,24,a
10000053,18,collapsed,num,27,trip,25,two
10000053,18,collapsed,nn,27,trip,26,days
10000053,18,collapsed,appos,22,village,27,trip
10000053,18,collapsed,advmod,14,bring,28,away
10000053,18,collapsed-ccprocessed,nn,3,te,1,La
10000053,18,collapsed-ccprocessed,nn,3,te,2,B
10000053,18,collapsed-ccprocessed,poss,5,foot,3,te
10000053,18,collapsed-ccprocessed,nsubjpass,7,broken,5,foot
10000053,18,collapsed-ccprocessed,auxpass,7,broken,6,is
10000053,18,collapsed-ccprocessed,dep,7,broken,9,so
10000053,18,collapsed-ccprocessed,nsubj,11,asks,10,he
10000053,18,collapsed-ccprocessed,ccomp,7,broken,11,asks
10000053,18,collapsed-ccprocessed,nsubj,14,bring,12,Eve
10000053,18,collapsed-ccprocessed,aux,14,bring,13,to
10000053,18,collapsed-ccprocessed,xcomp,11,asks,14,bring
10000053,18,collapsed-ccprocessed,det,17,man,15,the
10000053,18,collapsed-ccprocessed,nn,17,man,16,medicine
10000053,18,collapsed-ccprocessed,dobj,14,bring,17,man
10000053,18,collapsed-ccprocessed,det,22,village,19,the
10000053,18,collapsed-ccprocessed,amod,22,village,20,next
10000053,18,collapsed-ccprocessed,amod,22,village,21,Indian
10000053,18,collapsed-ccprocessed,prep_from,14,bring,22,village
10000053,18,collapsed-ccprocessed,det,27,trip,24,a
10000053,18,collapsed-ccprocessed,num,27,trip,25,two
10000053,18,collapsed-ccprocessed,nn,27,trip,26,days
10000053,18,collapsed-ccprocessed,appos,22,village,27,trip
10000053,18,collapsed-ccprocessed,advmod,14,bring,28,away
10000053,19,basic,det,3,winter,1,The
10000053,19,basic,amod,3,winter,2,Canadian
10000053,19,basic,nsubj,6,come,3,winter
10000053,19,basic,aux,6,come,4,has
10000053,19,basic,advmod,6,come,5,already
10000053,19,basic,advmod,6,come,8,so
10000053,19,basic,nsubj,10,puts,9,Eve
10000053,19,basic,ccomp,6,come,10,puts
10000053,19,basic,prep,10,puts,11,on
10000053,19,basic,poss,13,snowshoes,12,her
10000053,19,basic,pobj,11,on,13,snowshoes
10000053,19,basic,cc,10,puts,15,and
10000053,19,basic,conj,10,puts,16,starts
10000053,19,basic,det,21,walk,17,a
10000053,19,basic,amod,21,walk,18,long
10000053,19,basic,amod,21,walk,20,arduous
10000053,19,basic,nsubj,24,covered,21,walk
10000053,19,basic,prep,21,walk,22,over
10000053,19,basic,pobj,22,over,23,snow
10000053,19,basic,ccomp,16,starts,24,covered
10000053,19,basic,nn,26,tops,25,hill
10000053,19,basic,dobj,24,covered,26,tops
10000053,19,collapsed,det,3,winter,1,The
10000053,19,collapsed,amod,3,winter,2,Canadian
10000053,19,collapsed,nsubj,6,come,3,winter
10000053,19,collapsed,aux,6,come,4,has
10000053,19,collapsed,advmod,6,come,5,already
10000053,19,collapsed,advmod,6,come,8,so
10000053,19,collapsed,nsubj,10,puts,9,Eve
10000053,19,collapsed,ccomp,6,come,10,puts
10000053,19,collapsed,poss,13,snowshoes,12,her
10000053,19,collapsed,prep_on,10,puts,13,snowshoes
10000053,19,collapsed,conj_and,10,puts,16,starts
10000053,19,collapsed,det,21,walk,17,a
10000053,19,collapsed,amod,21,walk,18,long
10000053,19,collapsed,amod,21,walk,20,arduous
10000053,19,collapsed,nsubj,24,covered,21,walk
10000053,19,collapsed,prep_over,21,walk,23,snow
10000053,19,collapsed,ccomp,16,starts,24,covered
10000053,19,collapsed,nn,26,tops,25,hill
10000053,19,collapsed,dobj,24,covered,26,tops
10000053,19,collapsed-ccprocessed,det,3,winter,1,The
10000053,19,collapsed-ccprocessed,amod,3,winter,2,Canadian
10000053,19,collapsed-ccprocessed,nsubj,6,come,3,winter
10000053,19,collapsed-ccprocessed,aux,6,come,4,has
10000053,19,collapsed-ccprocessed,advmod,6,come,5,already
10000053,19,collapsed-ccprocessed,advmod,6,come,8,so
10000053,19,collapsed-ccprocessed,nsubj,10,puts,9,Eve
10000053,19,collapsed-ccprocessed,nsubj,16,starts,9,Eve
10000053,19,collapsed-ccprocessed,ccomp,6,come,10,puts
10000053,19,collapsed-ccprocessed,poss,13,snowshoes,12,her
10000053,19,collapsed-ccprocessed,prep_on,10,puts,13,snowshoes
10000053,19,collapsed-ccprocessed,ccomp,6,come,16,starts
10000053,19,collapsed-ccprocessed,conj_and,10,puts,16,starts
10000053,19,collapsed-ccprocessed,det,21,walk,17,a
10000053,19,collapsed-ccprocessed,amod,21,walk,18,long
10000053,19,collapsed-ccprocessed,amod,21,walk,20,arduous
